BEACON,DAS,CRITERIA,ROPEN,RBALNO,LST_R_OPEN,RBAL,RLIMIT,TOPEN,TBALNO,MOF,RBAL_LIMIT,EQLIMIT,EQBAL,EQHIGHBAL,EQCURBAL,BCLIMIT,BCBAL,IHIGHBAL,ICURBAL,UNSECLIMIT,UNSECBAL,MTHIGHBAL,MTCURBAL,BCOPEN,YEARS_RES,CHILDREN,EST_INC,OWN_HOME,HOME_VALUE,HOME_INC,HOME_ED,PRCNT_WHIT,PRCNT_PROF,DOB_MONTH,DOB_YEAR,AGE_INFERR,SEX,MARRIED,BUYER
713,350,1,03,03,08,008614,013770,06,026346,141,01,,,,,006500,001344,025399,017732,007270,007270,,,,,0,42999.50,0,084,034,120,93,24,,,42,M,U,1 
731,431,1,06,01,18,000080,013766,03,021620,228,00,,,,,008200,000000,028750,021540,005566,000080,,,,,0,42999.50,0,084,034,120,93,24,00,39,57,M,U,1 
746,-16,1,04,04,11,002464,011539,04,002464,233,02,,,,,008856,001359,,,,,,,,,0,42999.50,0,047,022,120,91,16,,,57,U,U,1 
737,2,1,02,02,99,000905,009742,02,000905,144,00,,,,,,,,,009742,000905,,,,02,0,42999.50,0,041,022,120,98,12,09,37,57,M,U,1 
690,174,1,01,01,99,002280,002403,01,002280,186,01,,,,,002403,002280,001448,000000,,,058500,000000,,,0,62499.50,0,061,025,120,99,21,00,44,57,M,M,1 
753,291,1,03,03,07,004082,021000,06,036104,270,00,,,,,011500,001113,,,009500,002969,060000,054954,,00,1,62499.50,0,067,034,120,99,21,00,53,42,M,U,1 
731,315,1,03,02,05,001912,005789,04,001912,199,01,,,,,004700,000903,,,,,,,,,0,62499.50,0,061,025,120,99,21,00,48,42,M,M,1 
755,143,1,03,02,99,000231,010278,04,023676,432,00,,,,,006000,000180,031939,023445,,,,,,02,0,62499.50,0,067,034,120,99,21,00,30,57,M,U,1 
729,405,1,04,02,09,000974,017460,05,027967,258,00,,,025095,020984,,,031645,026993,000000,000000,033000,020980,,,0,42999.50,0,065,026,120,98,31,00,51,42,M,M,1 
724,442,1,01,01,46,000052,000700,02,005269,115,00,,,,,000700,000052,014720,005217,,,,,,,0,42999.50,0,055,024,120,99,22,00,45,42,M,M,1 
713,231,1,06,03,27,008722,021522,04,026718,234,01,,,,,008381,000046,017996,017996,011254,008571,,,,,1,62499.50,0,061,025,120,99,21,00,43,57,M,M,1 
760,305,1,07,05,04,004880,025992,05,004880,142,00,,,,,006901,000724,,,019091,004156,,,,,0,87499.50,0,061,025,120,99,21,00,48,42,M,M,1 
747,135,1,03,02,15,001206,008943,03,008953,163,00,,,,,008900,001206,010740,007747,,,,,,00,0,62499.50,0,058,018,120,99,21,00,38,57,M,U,1 
764,334,1,03,01,02,000712,004569,01,000712,171,00,,,,,003000,000000,,,,,,,,,0,42999.50,0,068,027,120,99,13,,,42,F,U,1 
730,473,1,04,02,08,000198,012970,03,004519,199,00,,,,,007500,000077,004321,004321,005000,000121,,,,,0,42999.50,0,068,027,120,99,13,,,42,M,U,1 
713,231,1,03,03,60,000605,004231,03,000605,141,00,,,,,001700,000294,,,,,,,,,1,42999.50,0,072,027,120,98,25,,,42,M,M,1 
713,28,1,03,03,26,013590,016514,04,013590,438,03,,,,,016514,013590,,,,,041600,036273,,,1,42999.50,0,068,024,120,97,21,00,54,42,M,U,1 
691,186,1,03,02,04,006658,006300,04,006851,087,02,,,,,004000,004356,013134,000193,,,,,,,0,42999.50,0,051,025,120,75,19,00,67,35,M,U,1 
778,316,1,01,00,10,000000,006000,01,001156,242,00,,,,,,,002594,001156,,,,,,,0,62499.50,0,053,024,120,86,18,,,57,M,M,1 
715,88,1,00,00,,,,02,053445,433,00,,,,,,,041166,017951,,,,,,02,0,62499.50,0,088,042,140,97,47,08,32,57,M,U,1 
766,373,1,00,00,,,,02,009008,481,00,,,,,,,019206,009008,,,,,,,0,42999.50,0,068,026,120,96,20,,,42,M,M,1 
698,263,1,07,04,17,016400,033142,06,099414,261,02,,,,,014500,007026,,,016320,009241,,,,,0,62499.50,0,084,028,120,96,29,,,42,M,M,1 
712,177,1,05,05,15,007922,009637,09,159933,202,03,,,,,006300,006167,015000,015000,000500,000366,088100,087376,,,0,62499.50,0,056,020,120,99,11,00,49,42,M,U,1 
735,185,1,02,01,99,000004,013464,03,021121,375,00,,,,,007500,000000,031668,021117,,,,,,,0,62499.50,0,060,025,120,97,24,00,35,57,M,U,1 
775,160,1,03,01,06,000256,018500,02,000273,241,00,,,,,011000,000256,,,007500,000000,,,,,0,62499.50,0,068,026,120,96,20,,,42,M,U,1 
742,82,1,04,04,99,009463,016607,07,079680,193,02,,,,,013200,009350,022815,013996,,,,,,,0,87499.50,0,081,031,120,95,18,05,31,57,M,U,1 
719,368,1,05,03,03,001992,013924,05,077659,170,01,,,,,009900,001066,018516,011109,002564,000695,,,,,0,42999.50,0,068,026,120,96,20,00,57,42,M,U,1 
724,233,1,05,02,08,000935,020471,04,012263,210,00,,,,,014700,000135,015419,011328,002574,000800,065550,059412,,,0,42999.50,0,082,029,120,99,18,00,51,42,M,M,1 
719,419,1,05,02,02,000601,014445,04,024330,285,00,,,,,009000,000601,024888,023612,004000,000000,,,,,0,62499.50,0,082,029,120,99,18,00,33,57,M,M,1 
727,8,1,04,04,17,003341,011429,08,020889,146,02,,,,,010500,002759,027159,017413,,,114000,112000,,01,1,62499.50,0,067,027,120,99,15,00,60,35,M,U,1 
784,75,1,01,00,11,000000,003000,03,000023,505,00,,,,,003000,000000,,,,,092641,074988,,01,1,62499.50,0,076,031,120,99,19,00,47,42,M,U,1 
715,275,1,03,01,99,000182,013728,02,000184,165,00,,,,,009990,000182,,,,,,,,,0,42999.50,0,076,031,120,99,19,,,42,M,U,1 
729,256,1,02,02,85,000159,001119,02,000159,167,01,,,,,,,,,,,,,,03,0,42999.50,0,067,027,120,99,15,00,30,57,F,U,1 
695,278,1,01,01,66,006064,006500,02,007331,332,01,,,,,006500,006064,009124,001267,,,,,,,0,42999.50,0,067,027,120,99,15,01,52,42,M,M,1 
690,211,1,07,05,10,007036,026822,08,012692,290,01,,,,,009500,003383,029474,019990,,,004500,004129,,03,0,42999.50,0,056,021,110,99,14,00,36,57,M,M,1 
702,248,1,03,03,48,001566,005232,07,138141,109,01,,,,,001500,001008,016120,012415,,,,,,,1,42999.50,0,058,021,100,98,09,00,62,35,M,U,1 
722,376,1,03,03,12,005245,010780,04,012751,082,02,,,,,005000,002749,015531,007506,005780,002496,,,,,0,62499.50,0,058,022,120,99,25,,,57,M,U,1 
714,331,1,09,09,07,018490,039149,14,129194,291,04,,,085000,083626,021409,013102,042624,027030,017253,005279,,,,00,0,42999.50,0,056,021,110,99,14,,,42,M,U,1 
765,30,1,05,02,99,000487,008977,02,000487,233,00,,,,,006351,000487,,,,,,,,,0,42999.50,0,056,021,110,99,14,,,42,M,M,1 
758,47,1,03,01,17,001105,005904,02,008928,296,00,,,,,005100,001105,008940,007823,,,,,,,0,62499.50,0,080,033,120,93,14,,,42,M,U,1 
718,202,1,06,03,23,002195,015490,06,014732,295,00,,,,,015000,002195,025249,012480,,,,,,,0,42999.50,0,077,033,120,94,21,,,42,F,U,1 
777,246,1,07,03,05,002271,029248,05,057765,543,00,,,,,024300,002024,,,,,,,,01,0,62499.50,0,077,033,120,94,21,,,57,M,U,1 
725,303,1,01,01,06,000399,000597,01,000399,189,01,,,,,,,,,,,,,,00,0,42999.50,0,077,033,120,94,21,00,58,42,U,U,1 
740,326,1,03,02,02,002023,008804,03,002023,228,01,,,,,,,,,003000,000083,051750,050734,,,0,42999.50,0,067,036,120,99,19,,,42,M,U,1 
777,133,1,03,00,81,000000,017748,01,020444,337,00,,,025250,020444,012600,000000,025250,020444,,,,,,,0,42999.50,0,048,022,120,95,12,05,43,57,M,U,1 
721,296,1,03,02,05,001174,008900,04,020888,241,00,,,,,001500,000000,039125,019681,002072,000876,,,,,0,62499.50,0,048,022,120,95,12,,,57,M,U,1 
672,182,1,06,04,10,007498,014115,10,082071,239,02,,,,,010500,005752,023779,008773,,,135000,128000,,,0,62499.50,0,064,026,120,97,13,00,46,42,M,U,1 
725,137,1,02,02,49,012150,016500,06,019568,236,02,,,,,016500,012150,014205,007282,,,064600,060435,,01,0,87499.50,0,052,024,120,92,14,00,44,57,M,M,1 
708,199,1,07,06,12,001218,015656,09,005259,242,00,,,,,010900,000305,006252,004026,000500,000115,,,,,0,42999.50,0,066,028,120,91,28,,,42,M,U,1 
757,32,1,02,01,05,000868,005000,01,000868,129,00,,,,,,,,,004000,000868,,,,,0,62499.50,0,056,028,120,86,19,,,57,M,M,1 
707,232,1,04,03,26,003949,009747,04,007051,156,01,,,,,003000,000944,,,,,,,,11,0,42999.50,0,052,026,110,96,15,00,49,42,M,M,1 
723,435,1,06,02,07,004371,010109,03,004371,167,01,,,,,006766,004371,,,003020,000000,064000,062627,,,1,62499.50,0,079,032,120,99,22,00,62,35,M,M,1 
745,391,1,03,03,24,000558,013554,05,026454,242,01,,,,,,,034566,025896,013200,000204,,,,,0,87499.50,0,051,031,120,97,20,06,40,57,M,M,1 
752,136,1,02,02,09,002844,010923,03,003634,146,00,,,,,010923,002844,001449,000790,,,,,,,0,42999.50,0,053,027,120,94,21,,,42,M,U,1 
735,521,1,06,01,04,003103,022504,05,021337,131,01,,,,,016900,003103,028916,018234,001500,000000,,,,,0,42999.50,0,078,036,120,92,29,00,51,42,M,M,1 
715,221,1,05,05,29,005661,020519,07,009364,237,01,,,,,013800,004924,007748,003703,,,066400,062956,,,1,87499.50,0,079,033,120,95,30,,,42,M,M,1 
751,22,1,03,02,48,001198,007400,04,005185,282,00,,,,,007400,001198,007900,003987,,,,,,,0,42999.50,0,052,026,110,96,15,,,42,M,U,1 
735,194,1,02,01,99,000652,008100,06,127940,237,00,,,,,007500,000652,033483,037349,,,,,,,0,62499.50,0,055,025,110,98,17,,,42,M,U,1 
708,132,1,03,02,44,001221,005070,05,023647,241,00,,,,,003146,001073,,,000700,000148,057600,056069,,,0,62499.50,0,055,025,110,98,17,00,38,57,M,M,1 
709,294,1,04,02,15,002747,010833,02,002747,205,00,,,,,008500,002746,,,,,,,,,1,62499.50,0,083,025,120,93,34,00,51,42,M,M,1 
732,54,1,05,05,27,022387,027590,05,022387,192,04,,,,,001800,001980,,,020330,018480,,,,,0,42999.50,0,083,025,120,93,34,,,57,M,M,1 
730,326,1,01,01,14,000780,002000,03,006508,298,00,,,,,002000,000780,015026,005664,,,,,,,0,42999.50,0,083,025,120,93,34,,,42,M,U,1 
716,146,1,04,03,25,014377,025950,07,109462,150,02,,,,,023500,014377,021711,010855,,,,,,,1,42999.50,0,064,023,120,99,18,00,60,35,F,U,1 
715,372,1,06,04,06,002203,021371,06,019669,177,01,,,,,017971,001213,019773,017466,,,,,,,0,62499.50,0,051,021,120,90,22,00,52,42,M,M,1 
750,160,1,01,01,38,000044,007800,05,007124,094,00,,,,,007800,000044,014273,007028,,,063550,062180,,01,0,42999.50,0,056,028,120,97,15,04,52,42,M,U,1 
739,257,1,04,03,02,002501,012100,03,002501,083,00,,,,,008700,002255,,,,,,,,03,0,42999.50,0,065,032,120,96,26,00,60,35,F,U,1 
744,156,1,02,02,17,001481,004129,02,001481,219,01,,,,,002129,001204,,,,,,,,00,1,62499.50,0,080,045,160,95,63,00,49,42,M,U,1 
774,102,1,03,02,06,000717,013680,04,010592,074,00,,,,,013500,000717,015886,009875,,,,,,01,0,42999.50,0,105,050,160,85,64,,,42,F,U,1 
721,276,1,03,03,08,001454,008720,04,006473,037,01,,,,,008500,001277,005520,005019,,,,,,,1,42999.50,0,059,027,110,81,13,,,42,M,U,1 
709,254,1,08,07,14,006716,025851,08,027140,163,00,,,,,012600,002625,020716,020424,005000,002035,,,,,0,42999.50,0,060,029,120,86,17,00,58,42,M,M,1 
712,430,1,04,03,05,003296,013393,04,018424,174,01,,,,,013393,003296,038075,015128,,,,,,,0,42999.50,0,049,025,120,69,20,,,57,M,U,1 
724,218,1,03,01,03,000058,015800,03,083895,103,00,,,,,015800,000058,,,,,,,,,0,42999.50,0,000,000,000,00,00,,,57,M,U,1 
733,288,1,03,01,07,000018,010180,05,039666,121,00,,,,,005100,000018,059917,039648,001000,000000,075000,071681,,,1,62499.50,0,057,027,120,85,28,00,52,42,M,M,1 
742,128,1,00,00,,,,00,,006,00,,,,,,,,,,,,,,00,1,42999.50,0,059,023,120,70,18,00,63,35,M,M,1 
761,159,1,04,02,15,000418,007108,04,000418,123,00,,,,,005000,000301,028322,021436,001700,000117,028322,021436,,,0,42999.50,0,059,023,120,70,18,00,52,42,M,M,1 
731,185,1,07,04,23,009818,021778,06,009840,272,04,,,,,007500,003949,,,012000,005311,026350,023282,,,0,62499.50,0,055,022,120,65,28,00,50,42,M,U,1 
733,78,1,04,02,13,003764,011383,03,003800,153,00,,,,,010600,003664,,,,,,,,,0,87499.50,0,057,027,120,85,28,07,49,42,F,U,1 
727,277,1,02,01,08,001792,003647,06,071561,115,01,,,,,001847,001792,095535,069769,,,055735,044391,,,0,42999.50,0,048,024,110,87,15,00,55,42,M,M,1 
735,198,1,04,02,13,003254,007311,04,015407,191,02,,,,,007260,003254,012153,012153,,,054000,047470,,,0,62499.50,0,092,032,130,85,40,01,35,57,M,M,1 
753,7,1,05,04,53,000612,004385,04,000612,176,01,,,,,,,,,002017,000000,,,,,0,42999.50,0,078,038,130,92,40,,,57,F,U,1 
698,284,1,07,05,03,011778,035212,06,011778,220,02,,,,,019000,007776,,,,,067700,066028,,03,0,87499.50,0,078,038,130,92,40,00,52,42,M,U,1 
695,207,1,04,03,50,018825,020837,04,018831,242,03,,,,,002494,001631,,,017903,017194,,,,,0,42999.50,0,078,036,120,92,37,00,41,57,M,M,1 
723,271,1,06,03,04,019896,037471,05,027219,192,01,,,,,004000,001129,009065,007269,018571,017460,,,,06,1,87499.50,0,115,051,140,97,45,,53,42,M,M,1 
717,99,1,06,06,08,014064,020747,09,014850,215,05,,,,,008900,006743,010008,000759,000800,000408,142000,141000,,00,0,62499.50,0,137,049,150,92,44,,48,42,F,U,1 
735,431,1,02,01,13,001864,008678,04,026490,074,00,,,,,,,031196,024626,004478,001864,083687,082061,,01,0,87499.50,0,225,060,160,97,59,,69,35,M,M,1 
785,2,1,06,05,17,001025,031856,05,001025,223,00,,,,,015196,000833,,,,,,,,,0,87499.50,0,068,032,140,64,30,,,42,F,U,1 
717,251,1,05,02,06,000311,012631,05,014568,120,00,,,,,007500,000221,016294,014233,,,,,,,0,62499.50,0,072,032,150,71,44,,60,35,F,U,1 
769,223,1,03,02,13,000344,006700,02,000344,065,00,,,,,001500,000246,,,002500,000098,,,,00,0,62499.50,0,079,040,150,87,45,,,42,M,U,1 
730,314,1,04,01,04,000130,018700,04,005723,148,00,,,,,018700,000130,018094,005583,,,063900,063623,,00,0,62499.50,0,079,040,150,87,45,,59,35,M,U,1 
730,275,1,04,03,14,002853,014350,07,013924,111,00,,,,,012100,002503,019350,010903,000450,000000,095400,094071,,01,0,87499.50,0,117,050,140,96,44,,,42,M,U,1 
722,384,1,04,03,07,006454,019900,05,010611,102,01,,,,,019900,006454,010465,004157,,,,,,,0,87499.50,0,153,064,140,97,57,,,42,M,U,1 
770,302,1,02,00,35,000000,008650,03,013335,134,00,,,,,008650,000000,044126,040216,,,028300,026881,,02,1,87499.50,0,155,044,140,86,30,,62,35,M,M,1 
712,410,1,04,02,06,000524,029220,09,020518,101,00,,,,,029220,000524,,,,,200000,197000,,,0,87499.50,0,160,045,150,84,44,,,42,M,U,1 
722,261,1,02,02,09,009390,010000,04,029516,138,02,,,,,010000,009390,,,,,250000,248000,,,0,62499.50,0,160,045,150,84,44,,,42,M,M,1 
755,55,1,04,02,15,004233,014779,04,012660,175,01,,,,,012500,004233,014180,008427,,,246000,243000,,,0,87499.50,0,160,045,150,84,44,,55,42,M,M,1 
760,172,1,06,03,09,000895,017773,04,000895,213,00,,,,,009581,000846,,,,,037150,029378,,,0,42999.50,0,086,037,140,84,38,,45,42,M,M,1 
734,163,1,03,01,06,001011,012276,06,012751,151,00,,,,,008576,001011,015512,009565,,,057400,056774,,,0,42999.50,0,086,038,140,76,33,,,42,M,U,1 
704,215,1,07,03,11,010598,020653,03,010598,082,03,,,,,016153,010598,,,004500,000000,,,,00,0,42999.50,0,080,031,140,66,33,,69,35,M,U,1 
715,210,1,03,03,05,000453,010958,03,000453,106,00,,,,,005458,000155,,,005500,000298,,,,,0,62499.50,0,087,048,140,86,43,,,42,M,U,1 
719,200,1,03,03,08,005082,018573,05,012269,097,01,,,,,014200,002011,007650,007187,004373,003071,039900,036682,,,0,62499.50,0,079,034,130,81,28,,,42,M,U,1 
728,254,1,04,03,30,013158,019300,04,030026,203,02,,,,,012800,010476,018402,016868,,,,,,00,0,87499.50,0,067,023,120,86,18,,,57,F,U,1 
762,288,1,03,01,16,000929,008499,02,000929,164,00,,,,,003200,000000,,,005299,000929,119000,118000,,,0,62499.50,0,090,040,120,96,28,,,42,M,M,1 
732,97,1,04,03,09,005315,011403,07,015839,212,02,,,,,,,014366,010415,009500,005173,153000,150000,,,0,87499.50,0,000,000,000,00,00,,55,42,M,M,1 
702,268,1,03,03,23,013747,017600,04,022775,166,03,,,,,009100,007574,015809,009028,008500,006173,,,,00,1,87499.50,0,105,057,150,93,48,,62,35,M,U,1 
740,183,1,02,01,26,004347,011047,02,004347,133,00,,,,,,,,,011000,004347,136000,134000,,01,1,87499.50,0,000,000,000,00,00,,62,35,M,M,1 
752,397,1,04,02,06,000708,005955,03,000708,097,00,,,,,005755,000708,010929,000000,,,081753,079104,,00,0,42999.50,0,085,045,120,98,30,,68,35,F,U,1 
780,206,1,03,02,14,000894,010186,07,000921,143,01,,,,,005600,000692,008529,003883,,,082500,078958,,02,0,62499.50,0,105,057,150,93,48,,36,57,M,M,1 
757,113,1,06,05,05,006778,027887,11,039814,184,00,,,,,018800,006327,019697,014309,,,040150,039209,,05,0,87499.50,0,061,024,110,99,23,,,57,M,M,1 
747,350,1,02,00,16,000000,008500,03,020386,094,00,,,,,008500,000000,021597,020386,,,098700,096756,,02,1,62499.50,0,057,026,120,96,20,,63,35,M,U,1 
742,89,1,04,04,14,000635,011399,05,014069,240,00,,,,,006400,000526,015718,013434,,,,,,,0,42999.50,0,051,023,120,94,12,,,57,M,U,1 
751,78,1,02,01,35,000359,001319,03,015337,223,00,,,,,001220,000359,037032,027221,,,016132,012243,,00,1,42999.50,0,078,033,120,95,23,,30,57,M,M,1 
752,190,1,04,02,08,001616,013300,03,001616,126,01,,,,,003100,000216,,,007500,000000,040000,037987,,,0,42999.50,0,078,033,120,95,23,,,42,M,U,1 
733,159,1,04,02,07,005108,018413,03,005108,108,01,,,,,014447,005108,,,,,108000,107000,,01,1,62499.50,0,000,000,000,00,00,,64,35,M,M,1 
718,225,1,03,02,05,002300,010800,04,069829,124,00,,,074055,067529,005500,000448,,,,,250000,170000,,,0,62499.50,0,000,000,000,00,00,,49,42,M,M,1 
735,425,1,06,02,02,001937,024778,03,001937,153,00,,,,,017000,001670,,,007516,000267,160000,160000,,00,0,87499.50,0,000,000,000,00,00,,50,42,M,M,1 
781,184,1,01,01,59,000013,002000,01,000013,064,00,,,,,002000,000013,,,,,,,,,0,62499.50,0,000,000,000,00,00,,70,35,F,U,1 
783,30,1,06,02,22,000335,021612,02,000335,135,00,,,,,017400,000059,,,002500,000276,,,,,0,62499.50,0,052,025,120,96,21,,,42,F,U,1 
787,137,1,04,00,04,000000,026600,00,000000,151,00,,,,,016000,000000,,,,,,,,,0,87499.50,0,074,034,120,93,28,,69,35,M,U,1 
804,369,1,03,00,46,000000,009471,02,013072,259,00,,,,,007000,000000,013599,013072,,,080000,062664,,01,1,87499.50,0,073,026,120,85,35,,40,57,M,M,1 
728,361,1,04,03,07,003059,017912,04,003059,127,00,,,,,007500,000000,004050,000000,009512,002836,096750,096750,,00,1,42999.50,0,074,034,120,93,28,,64,35,M,M,1 
757,106,1,01,01,44,000243,004900,02,014461,113,00,,,,,004900,000243,021328,014218,,,,,,,0,42999.50,0,065,028,120,87,21,,,42,M,M,1 
725,64,1,06,06,02,021546,024910,08,021575,188,05,,,,,010747,010127,,,013038,011276,077800,073100,,01,0,42999.50,0,082,026,120,91,27,,,42,F,U,1 
731,66,1,04,03,05,002633,020008,05,033487,128,00,,,,,011800,002553,,,,,077700,075578,,00,0,87499.50,0,096,037,120,99,27,,49,42,M,U,1 
776,287,1,02,01,06,000119,008600,03,034540,157,00,,,037778,033681,005000,000119,004408,000740,,,,,,,0,42999.50,0,088,036,120,99,23,,54,42,F,U,1 
749,83,1,04,03,18,002205,010815,06,013138,145,00,,,,,010000,002195,027934,014263,,,101000,097312,,03,1,87499.50,0,091,037,120,99,26,,62,35,M,M,1 
776,15,1,05,02,21,001060,016200,03,001085,543,01,,,,,004900,000508,,,010700,000552,,,,15,0,87499.50,0,088,036,120,99,23,,,42,M,M,1 
750,281,1,02,00,04,000000,006000,02,000796,060,00,,,,,003000,000000,011976,000796,003000,000000,047825,046389,,,0,42999.50,0,096,037,120,99,27,,,42,M,U,1 
715,318,1,02,02,13,003817,008620,02,003817,073,01,,,,,007000,002824,,,,,,,,,0,62499.50,0,153,038,120,99,34,,,42,M,U,1 
747,333,1,01,00,02,000000,005000,03,021972,097,00,,,,,005000,000000,025583,021972,,,129000,127000,,01,1,62499.50,0,000,000,000,00,00,,63,35,M,M,1 
746,24,1,05,03,05,002374,018304,04,022852,192,00,,,,,012400,002201,,,,,,,,,0,62499.50,0,000,000,000,00,00,,,42,M,U,1 
738,96,1,02,01,17,001900,022600,04,003040,147,00,,,,,013100,000000,009184,001140,,,076800,076529,,00,0,87499.50,0,000,000,000,00,00,,51,42,M,M,1 
760,128,1,02,02,09,002827,017500,04,005612,112,00,,,,,007500,002728,010370,002785,,,100000,099483,,00,0,62499.50,0,115,042,120,99,31,,48,42,M,M,1 
704,279,1,03,03,06,004352,007001,07,043951,151,02,,,,,,,056741,039599,,,,,,01,0,62499.50,0,000,000,000,00,00,,,57,F,U,1 
683,190,1,04,03,15,011980,019967,07,035883,153,02,,,,,015300,007758,021418,004283,004667,004222,034500,033064,,00,0,87499.50,0,115,042,120,99,31,,56,42,M,U,1 
740,307,1,03,01,96,005286,010072,02,005286,196,01,,,,,007145,005286,,,,,169000,168000,,00,0,87499.50,0,115,042,120,99,31,,60,35,M,U,1 
715,289,1,00,00,,,,02,010770,145,00,,,,,,,012746,010770,,,107000,105000,,01,0,62499.50,0,103,044,140,92,39,,64,35,M,M,1 
741,406,1,04,01,08,000297,009400,02,014803,050,00,,,,,003400,000297,018811,014506,002400,000000,,,,01,0,42999.50,0,096,031,140,83,37,,70,35,M,U,1 
753,140,1,02,01,12,000058,001456,02,000058,153,00,,,,,001456,000058,,,,,144000,142000,,01,0,87499.50,0,133,053,140,90,38,,57,42,M,M,1 
775,136,1,02,01,04,000006,006434,02,000006,184,00,,,,,002834,000006,,,,,084000,083186,,01,1,62499.50,0,103,044,140,92,39,,52,42,F,U,1 
779,113,1,01,01,44,000079,003039,01,000079,088,00,,,,,003039,000079,,,,,,,,00,0,87499.50,0,133,053,140,90,38,,,42,M,M,1 
756,261,1,02,00,03,000000,009350,03,000000,178,00,,,,,009350,000000,016505,009864,,,067000,000000,,00,0,62499.50,0,122,055,130,96,34,,37,57,M,U,1 
705,235,1,03,03,17,013679,013740,07,013777,190,03,,,,,004500,004656,013571,003692,,,013571,003692,,13,1,87499.50,0,156,066,150,90,44,,42,57,F,U,1 
743,311,1,03,02,08,000518,005211,04,009636,209,00,,,,,005125,000518,,,,,125000,123000,,01,1,62499.50,0,043,021,100,88,00,,56,42,M,M,1 
778,287,1,01,00,03,000000,005000,04,021804,136,00,,,,,,,026811,020174,005000,000000,079258,078171,,01,0,62499.50,0,069,033,120,94,20,,64,35,M,M,1 
716,403,1,06,02,06,005472,020047,06,024138,136,01,,,,,001500,000000,022588,017656,014100,005472,117000,114000,,02,0,62499.50,0,069,030,120,99,18,,65,35,M,M,1 
780,126,1,01,00,27,000000,007000,01,000000,104,00,,,,,,,,,007000,000000,043008,033930,,04,0,62499.50,0,065,027,120,98,20,,,42,M,U,1 
777,95,1,01,01,99,000220,002195,02,020204,150,00,,,,,002195,000220,041787,019984,,,,,,,0,42999.50,0,055,026,120,98,22,,,42,F,U,1 
743,402,1,04,04,06,000219,016947,06,006752,130,01,,,,,011947,000191,010192,006533,005000,000028,081700,080651,,,0,42999.50,0,086,043,120,95,31,,,42,M,M,1 
781,112,1,04,02,03,000308,011028,03,000308,205,00,,,,,009900,000308,,,,,,,,00,0,62499.50,0,086,043,120,95,31,,48,42,M,M,1 
768,25,1,02,01,70,000259,009400,01,000259,116,00,,,,,004900,000000,,,004500,000259,,,,01,1,62499.50,0,113,060,140,97,44,,60,35,M,M,1 
745,69,1,03,01,07,001895,007040,01,001895,145,00,,,,,005000,001895,,,,,,,,00,1,62499.50,0,086,043,120,95,31,,62,35,M,M,1 
772,52,1,02,01,71,001334,003960,01,001334,135,01,,,,,002438,000000,,,001522,001334,,,,,0,62499.50,0,000,000,000,00,00,,,57,M,U,1 
722,143,1,04,02,05,009464,009771,02,009464,137,02,,,,,009518,009464,,,,,,,,,0,62499.50,0,080,034,120,86,41,,,42,F,U,1 
762,-7,1,01,01,25,000168,009500,02,017176,189,00,,,,,,,017917,017008,009500,000168,,,,,0,42999.50,0,048,024,120,98,13,,43,57,M,M,1 
778,258,1,05,03,16,000722,027638,04,000722,273,00,,,,,027638,000722,,,,,030400,012530,,,0,62499.50,0,048,024,120,98,13,,,42,M,U,1 
742,202,1,05,05,03,006734,013322,06,006734,128,03,,,,,010600,006085,,,,,061875,057052,,,1,62499.50,0,056,030,120,96,27,,54,42,F,U,1 
712,352,1,01,01,99,009642,009800,03,016262,186,01,,,,,,,007664,006620,009800,009642,187000,186000,,01,0,62499.50,0,130,046,120,97,37,,51,42,M,U,1 
760,114,1,03,01,08,000609,010700,04,000609,291,00,,,,,,,,,009900,000609,096800,095757,,01,0,87499.50,0,144,060,150,96,48,,43,57,M,M,1 
715,390,1,04,03,12,006731,008507,06,038111,105,03,,,,,004000,003454,037887,031380,002894,002863,060000,040955,,,0,42999.50,0,052,027,120,90,12,,57,42,F,U,1 
769,212,1,01,01,09,000225,003500,02,000225,166,00,,,,,003500,000225,,,,,050000,049761,,00,0,42999.50,0,061,027,120,92,10,,43,57,M,U,1 
748,157,1,02,02,44,000108,007000,04,013181,053,00,,,,,007000,000108,014289,013073,,,058800,055461,,,0,62499.50,0,083,035,120,99,24,,67,35,F,U,1 
734,203,1,07,05,02,004965,024778,07,012046,223,01,,,,,019267,003264,012494,007081,,,090250,089631,,00,0,62499.50,0,100,050,120,99,31,,,42,M,M,1 
